premise	hypothesis	gold_label	original_premise
Masonite siding on houses prevents water from entering the house as effectively as a raincoat.	Masonite siding soaks up water	not_entailment	Masonite siding on houses repels water as well as a raincoat
Their culture is as open as a meadow.	The culture is very open and tolerant	entailment	Their culture has the openness of a meadow
Their culture is as open as a meadow.	The culture is not open or tolerant	not_entailment	Their culture has the openness of a meadow
Their culture is as open as a closed closet.	The culture is not open or tolerant	entailment	Their culture has the openness of a closet
Their culture is as open as a closed closet.	The culture is very open and tolerant	not_entailment	Their culture has the openness of a closet
The woman is as shallow as a bucket.	She is very shallow	entailment	The woman has the shallowness of a bucket
The woman is as shallow as a bucket.	She is not very shallow	not_entailment	The woman has the shallowness of a bucket
The woman has a depth similar to that of the ocean.	She is not very shallow	entailment	The woman has the shallowness of the ocean
The woman has a depth similar to that of the ocean.	She is very shallow	not_entailment	The woman has the shallowness of the ocean
This place is filled with cultural items and activities.	This place is highly cultured.	entailment	This place is as cultured as a museum
This place is filled with cultural items and activities.	This place is lowbrow and not cultured.	not_entailment	This place is as cultured as a museum
This place has a low level of cultural sophistication.	This place is lowbrow and not cultured.	entailment	This place is as cultured as a truck stop
This place has a low level of cultural sophistication.	This place is highly cultured.	not_entailment	This place is as cultured as a truck stop
He has the same level of physical strength as a person who professionally builds their body through exercise and training.	He is strong.	entailment	He is as strong as a body builder
He has the same level of physical strength as a person who professionally builds their body through exercise and training.	He is weak.	not_entailment	He is as strong as a body builder
He has the same level of strength as a typical grandparent.	He is weak.	entailment	He is as strong as a grandpa
He has the same level of strength as a typical grandparent.	He is strong.	not_entailment	He is as strong as a grandpa
The face cream has a rough and uneven texture.	The face cream is too rough.	entailment	The face cream has the texture of gravel.
The face cream has a rough and uneven texture.	The face cream is light.	not_entailment	The face cream has the texture of gravel.
The face cream is as thick and airy as chocolate mousse.	The face cream is light.	entailment	The face cream has the texture of chocolate mousse.
The face cream is as thick and airy as chocolate mousse.	The face cream is too rough.	not_entailment	The face cream has the texture of chocolate mousse.
The dog is as aggressive as a goldfish.	The dog is docile.	entailment	The dog is as vicious as a goldfish
The dog is as aggressive as a goldfish.	The dog is dangerous .	not_entailment	The dog is as vicious as a goldfish
The dog is as aggressive as a hungry bear.	The dog is dangerous .	entailment	The dog is as vicious as a starving bear
The dog is as aggressive as a hungry bear.	The dog is docile.	not_entailment	The dog is as vicious as a starving bear
The fog is very thick and heavy.	The fog is thick and hard to see through.	entailment	The fog is as dense as iron
The fog is very thick and heavy.	The fog is thin and easy to see through.	not_entailment	The fog is as dense as iron
The fog is thick and opaque, making it difficult to see through.	The fog is thin and easy to see through.	entailment	The fog is as dense as plexiglass
The fog is thick and opaque, making it difficult to see through.	The fog is thick and hard to see through.	not_entailment	The fog is as dense as plexiglass
A priest has sexual intercourse as frequently as a 9.1 magnitude earthquake occurs.	A priest is rarely sexually active	entailment	A priest is sexually active as often as a 9.1 earthquake
A priest has sexual intercourse as frequently as a 9.1 magnitude earthquake occurs.	A priest is extremely sexually active	not_entailment	A priest is sexually active as often as a 9.1 earthquake
A priest has frequent sexual activity similar to the frequent volcanic eruptions of Mount St Helen's.	A priest is extremely sexually active	entailment	A priest is sexually active like Mount St Helen's
A priest has frequent sexual activity similar to the frequent volcanic eruptions of Mount St Helen's.	A priest is rarely sexually active	not_entailment	A priest is sexually active like Mount St Helen's
The doctor has a brain that is as advanced as a computer from the Star Trek universe.	The doctor is very intelligent	entailment	The doctor has the brains of a computer in Star Trek
The doctor has a brain that is as advanced as a computer from the Star Trek universe.	The doctor isn't very smart	not_entailment	The doctor has the brains of a computer in Star Trek
The doctor has a brain that is small and not fully formed, similar to that of a young pigeon.	The doctor isn't very smart	entailment	The doctor has the brains of an underdeveloped pigeon
The doctor has a brain that is small and not fully formed, similar to that of a young pigeon.	The doctor is very intelligent	not_entailment	The doctor has the brains of an underdeveloped pigeon
The girl was very demanding.	The girl was highly demanding.	entailment	The girl was as demanding as a Hollywood actress
The girl was very demanding.	The girl was not demanding at all.	not_entailment	The girl was as demanding as a Hollywood actress
The girl was as demanding as a person who helps to serve food to people in need.	The girl was not demanding at all.	entailment	The girl was as demanding as a soup kitchen volunteer
The girl was as demanding as a person who helps to serve food to people in need.	The girl was highly demanding.	not_entailment	The girl was as demanding as a soup kitchen volunteer
The jewelry she tried to pawn has the value of a very low price.	The jewelry is not worth much	entailment	The jewelry she tried to pawn has the value of A hobo's handkerchief
The jewelry she tried to pawn has the value of a very low price.	The jewelry is very valuable	not_entailment	The jewelry she tried to pawn has the value of A hobo's handkerchief
The jewelry she tried to pawn has the value of a large quantity of gold bars.	The jewelry is very valuable	entailment	The jewelry she tried to pawn has the value of A pile of gold bars
The jewelry she tried to pawn has the value of a large quantity of gold bars.	The jewelry is not worth much	not_entailment	The jewelry she tried to pawn has the value of A pile of gold bars
She was as beautiful as a dung beetle.	She is ugly	entailment	She possessed the beauty of A dung beetle
She was as beautiful as a dung beetle.	She is beautiful	not_entailment	She possessed the beauty of A dung beetle
She had the physical appearance of a very successful fashion model.	She is beautiful	entailment	She possessed the beauty of A fabulous fashion model
She had the physical appearance of a very successful fashion model.	She is ugly	not_entailment	She possessed the beauty of A fabulous fashion model
He is positioned like a player in the National Football League.	He's got professional level positioning.	entailment	He's got the positioning of an NFL player.
He is positioned like a player in the National Football League.	He's got terrible positioning.	not_entailment	He's got the positioning of an NFL player.
He is in a position that is similar to the shape of a squid.	He's got terrible positioning.	entailment	He's got the positioning of squid.
He is in a position that is similar to the shape of a squid.	He's got professional level positioning.	not_entailment	He's got the positioning of squid.
He has the same level of discipline as a Buddhist monk.	He's extremely disciplined.	entailment	He has the discipline of a Buddhist monk.
He has the same level of discipline as a Buddhist monk.	He's not disciplined at all.	not_entailment	He has the discipline of a Buddhist monk.
He behaves like a wild hyena.	He's not disciplined at all.	entailment	He has the discipline of a wild hyena.
He behaves like a wild hyena.	He's extremely disciplined.	not_entailment	He has the discipline of a wild hyena.
The pepper is very hot.	The pepper is super spicy	entailment	The pepper is an inferno
The pepper is very hot.	The pepper is not spicy	not_entailment	The pepper is an inferno
The pepper is cold.	The pepper is not spicy	entailment	The pepper is an ice cube
The pepper is cold.	The pepper is super spicy	not_entailment	The pepper is an ice cube
He is very angry, like a dog that has been beaten.	He's very angry	entailment	He has all the anger of a beaten dog
He is very angry, like a dog that has been beaten.	He's not at all angry	not_entailment	He has all the anger of a beaten dog
He is as angry as a butterfly can be.	He's not at all angry	entailment	He has all the anger of a happy butterfly
He is as angry as a butterfly can be.	He's very angry	not_entailment	He has all the anger of a happy butterfly
Her hair is greasy and unwashed, resembling the oil spill in the Gulf of Mexico in April 2010.	Her hair is oily	entailment	Her hair has the oil of the Gulf of Mexico in April 2010
Her hair is greasy and unwashed, resembling the oil spill in the Gulf of Mexico in April 2010.	Her hair is oil free	not_entailment	Her hair has the oil of the Gulf of Mexico in April 2010
Her hair is as clean as if it had been washed with Dawn dish detergent.	Her hair is oil free	entailment	Her hair has the oil of Dawn dish detergent
Her hair is as clean as if it had been washed with Dawn dish detergent.	Her hair is oily	not_entailment	Her hair has the oil of Dawn dish detergent
The church was not orthodox.	The church was heretical and move beyond the boundaries of accepted teachings.	entailment	The church was as orthodox as an occult meeting.
The church was not orthodox.	The church was within the boundaries of accepted teachings and were in line with the Great Tradition.	not_entailment	The church was as orthodox as an occult meeting.
The church followed the teachings of the ancient church fathers very closely.	The church was within the boundaries of accepted teachings and were in line with the Great Tradition.	entailment	The church was as orthodox as the ancient church fathers.
The church followed the teachings of the ancient church fathers very closely.	The church was heretical and move beyond the boundaries of accepted teachings.	not_entailment	The church was as orthodox as the ancient church fathers.
The girl's tongue was very sharp and could be compared to a sword.	The girls tongue was very sharp.	entailment	The girl's tongue was as sharp as a sword
The girl's tongue was very sharp and could be compared to a sword.	The girl's tongue wasn't sharp at all.	not_entailment	The girl's tongue was as sharp as a sword
The girl's tongue was soft and fluffy.	The girl's tongue wasn't sharp at all.	entailment	The girl's tongue was as sharp as a pillow
The girl's tongue was soft and fluffy.	The girls tongue was very sharp.	not_entailment	The girl's tongue was as sharp as a pillow
He is very spiritual.	He is very religious	entailment	He is as spiritual as a buddha
He is very spiritual.	He is not religious	not_entailment	He is as spiritual as a buddha
He is as interested in spiritual matters as my dog is.	He is not religious	entailment	He is as spiritual as my dog
He is as interested in spiritual matters as my dog is.	He is very religious	not_entailment	He is as spiritual as my dog
His thoughts moved in a continuous stream.	His thoughts flowed smoothly and steadily.	entailment	His thoughts flowed like the sands in an hourglass
His thoughts moved in a continuous stream.	His thoughts were all over the place.	not_entailment	His thoughts flowed like the sands in an hourglass
His thoughts were as fast and energetic as a monkey performing break dance moves.	His thoughts were all over the place.	entailment	His thoughts flowed like a break dance monkey
His thoughts were as fast and energetic as a monkey performing break dance moves.	His thoughts flowed smoothly and steadily.	not_entailment	His thoughts flowed like a break dance monkey
His apartment smelled as clean as a university dormitory bathroom after a night when many students ate at Taco Bell.	His bachelor pad smelled awful	entailment	His bachelor pad smelled as fresh as a frat dorm bathroom on Taco Bell night
His apartment smelled as clean as a university dormitory bathroom after a night when many students ate at Taco Bell.	His bachelor pad smelled wonderful	not_entailment	His bachelor pad smelled as fresh as a frat dorm bathroom on Taco Bell night
His apartment smelled as fresh as the inside of a fragrance factory.	His bachelor pad smelled wonderful	entailment	His bachelor pad smelled as fresh as a Ralph Lauren fragrance factory
His apartment smelled as fresh as the inside of a fragrance factory.	His bachelor pad smelled awful	not_entailment	His bachelor pad smelled as fresh as a Ralph Lauren fragrance factory
My soul is as light as a dollar bill.	My soul is without a worry	entailment	My soul weighs as much as a dollar bill
My soul is as light as a dollar bill.	My soul is worried	not_entailment	My soul weighs as much as a dollar bill
My soul is as heavy as a truck tire.	My soul is worried	entailment	My soul weighs as much as a truck tire
My soul is as heavy as a truck tire.	My soul is without a worry	not_entailment	My soul weighs as much as a truck tire
He is as spiritual as the Pope after receiving a divine revelation.	He is very spiritual	entailment	He has the spirituality of the Pope after getting a vision from God
He is as spiritual as the Pope after receiving a divine revelation.	He is not spiritual at all	not_entailment	He has the spirituality of the Pope after getting a vision from God
He has no spiritual beliefs and is hostile towards religion.	He is not spiritual at all	entailment	He has the spirituality of an Athiest who burns down churches
He has no spiritual beliefs and is hostile towards religion.	He is very spiritual	not_entailment	He has the spirituality of an Athiest who burns down churches
The film lasted as long as a hundred suns would live.	The film was very long	entailment	The film had the runtime of the lifetime of a hundred suns
The film lasted as long as a hundred suns would live.	The film was quite short	not_entailment	The film had the runtime of the lifetime of a hundred suns
The film lasted as long as the distance an ant covers in a minute.	The film was quite short	entailment	The film had the runtime of the distance an ant travels in a minute
The film lasted as long as the distance an ant covers in a minute.	The film was very long	not_entailment	The film had the runtime of the distance an ant travels in a minute
The doctor is not very friendly.	The doctor is mean.	entailment	The doctor is as friendly as a swarm of wasps.
The doctor is not very friendly.	The doctor is lovable.	not_entailment	The doctor is as friendly as a swarm of wasps.
The doctor is very friendly.	The doctor is lovable.	entailment	The doctor is as friendly as a pack of puppies.
The doctor is very friendly.	The doctor is mean.	not_entailment	The doctor is as friendly as a pack of puppies.
He spoke with the urgency of someone needing to relieve themselves.	His speech had a lot of urgency	entailment	His speech had the urgency of a man who has to urinate
He spoke with the urgency of someone needing to relieve themselves.	His speech had no urgency	not_entailment	His speech had the urgency of a man who has to urinate
He spoke as if he had to meet a deadline that was far in the future.	His speech had no urgency	entailment	His speech had the urgency of a far away deadline
He spoke as if he had to meet a deadline that was far in the future.	His speech had a lot of urgency	not_entailment	His speech had the urgency of a far away deadline
This work of art is very bright and shiny.	This work of art is dumb.	entailment	This work of art is as brilliant as a goldfish.
This work of art is very bright and shiny.	This work of art is a masterpiece.	not_entailment	This work of art is as brilliant as a goldfish.
This work of art is as visually impressive as the Taj Mahal.	This work of art is a masterpiece.	entailment	This work of art is as brilliant as the Taj Mahal.
This work of art is as visually impressive as the Taj Mahal.	This work of art is dumb.	not_entailment	This work of art is as brilliant as the Taj Mahal.
This outfit is suitable for a group of mischievous creatures.	This outfit is horrible.	entailment	This outfit is worthy of a pack of gremlins.
This outfit is suitable for a group of mischievous creatures.	This outfit is amazing.	not_entailment	This outfit is worthy of a pack of gremlins.
This outfit is suitable for a fashion show.	This outfit is amazing.	entailment	This outfit is worthy of the catwalk.
This outfit is suitable for a fashion show.	This outfit is horrible.	not_entailment	This outfit is worthy of the catwalk.
The two entities work together in a way that is as natural and harmonious as the relationship between a mouse and cheese.	They collaborate really well.	entailment	They collaborate like a mouse and cheese.
The two entities work together in a way that is as natural and harmonious as the relationship between a mouse and cheese.	They do not collaborate well at all.	not_entailment	They collaborate like a mouse and cheese.
A mouse and a hungry cat work together.	They do not collaborate well at all.	entailment	They collaborate like a mouse and a hungry cat.
A mouse and a hungry cat work together.	They collaborate really well.	not_entailment	They collaborate like a mouse and a hungry cat.
He has the same level of discipline as a drill instructor.	He is very disciplined.	entailment	He's got the discipline of a drill instructor.
He has the same level of discipline as a drill instructor.	He is not disciplined at all.	not_entailment	He's got the discipline of a drill instructor.
He has the same level of discipline as a typical toddler.	He is not disciplined at all.	entailment	He's got the discipline of a a toddler.
He has the same level of discipline as a typical toddler.	He is very disciplined.	not_entailment	He's got the discipline of a a toddler.
He runs very fast.	He is very fast.	entailment	He's got the speed of a cheetah.
He runs very fast.	He is very slow.	not_entailment	He's got the speed of a cheetah.
He moves very slowly.	He is very slow.	entailment	He's got the speed of a sloth.
He moves very slowly.	He is very fast.	not_entailment	He's got the speed of a sloth.
She was not friendly.	She wasn't kind at all	entailment	She was as friendly as An old angry cat
She was not friendly.	She was happy to see us	not_entailment	She was as friendly as An old angry cat
She was as friendly as a young dog.	She was happy to see us	entailment	She was as friendly as A newborn puppy
She was as friendly as a young dog.	She wasn't kind at all	not_entailment	She was as friendly as A newborn puppy
She can only focus for a very short time.	She has a short attention span	entailment	She has the attention span of A gnat
She can only focus for a very short time.	She has a long attention span	not_entailment	She has the attention span of A gnat
She can focus on a task for a short period of time.	She has a long attention span	entailment	She has the attention span of a dolphin
She can focus on a task for a short period of time.	She has a short attention span	not_entailment	She has the attention span of a dolphin
The house is very old, dating back to the time of ancient Egypt.	The house is old	entailment	The house is the age of a mummy from ancient Egypt
The house is very old, dating back to the time of ancient Egypt.	The house is young	not_entailment	The house is the age of a mummy from ancient Egypt
The house is as old as the movie The Mummy starring Tom Cruise.	The house is young	entailment	The house is the age of The Mummy starring Tom Cruise
The house is as old as the movie The Mummy starring Tom Cruise.	The house is old	not_entailment	The house is the age of The Mummy starring Tom Cruise
The can contains all the noodles from Chef Boyardee's food storage area.	The can holds many noodles	entailment	The can holds all the noodles of Chef Boyardee's pantry
The can contains all the noodles from Chef Boyardee's food storage area.	The can has few noodles in it	not_entailment	The can holds all the noodles of Chef Boyardee's pantry
The can contains a small amount of noodles.	The can has few noodles in it	entailment	The can holds all the noodles of a "fun size" portion of food
The can contains a small amount of noodles.	The can holds many noodles	not_entailment	The can holds all the noodles of a "fun size" portion of food
The ballerina moved with poise and fluidity, resembling the delicate and graceful movements of a flamingo.	The ballerina was graceful.	entailment	The ballerina had the elegance and grace of a flamingo.
The ballerina moved with poise and fluidity, resembling the delicate and graceful movements of a flamingo.	The ballerina was clumsy.	not_entailment	The ballerina had the elegance and grace of a flamingo.
The ballerina was clumsy and awkward.	The ballerina was clumsy.	entailment	The ballerina had the elegance and grace of a hippopotamus.
The ballerina was clumsy and awkward.	The ballerina was graceful.	not_entailment	The ballerina had the elegance and grace of a hippopotamus.
The dog is as brave as the lion that is afraid.	The dog is cowardly.	entailment	The dog is as courageous as the cowardly lion.
The dog is as brave as the lion that is afraid.	The dog is very brave.	not_entailment	The dog is as courageous as the cowardly lion.
The dog is as brave as a large group of soldiers.	The dog is very brave.	entailment	The dog is as courageous as an entire army.
The dog is as brave as a large group of soldiers.	The dog is cowardly.	not_entailment	The dog is as courageous as an entire army.
The balloon floated underwater like Aquaman.	The balloon is good at floating	entailment	The balloon had the floating ability of Aquaman beneath the water
The balloon floated underwater like Aquaman.	The balloon floats poorly	not_entailment	The balloon had the floating ability of Aquaman beneath the water
The balloon floated in the air as Aquaman would swim in the water.	The balloon floats poorly	entailment	The balloon had the floating ability of Aquaman on land
The balloon floated in the air as Aquaman would swim in the water.	The balloon is good at floating	not_entailment	The balloon had the floating ability of Aquaman on land
The metal has a pattern resembling a snake's skin.	The metal is rough.	entailment	The metal is a snakeskin.
The metal has a pattern resembling a snake's skin.	The metal is smooth.	not_entailment	The metal is a snakeskin.
The metal surface reflects light and images like a mirror.	The metal is smooth.	entailment	The metal is a mirror.
The metal surface reflects light and images like a mirror.	The metal is rough.	not_entailment	The metal is a mirror.
The place was filled with joy.	The place was joyful.	entailment	The place was as joyful as a party
The place was filled with joy.	The place was miserable.	not_entailment	The place was as joyful as a party
The place was very sad.	The place was miserable.	entailment	The place was as joyful as a funeral
The place was very sad.	The place was joyful.	not_entailment	The place was as joyful as a funeral
This is as crunchy as fried bacon!	The item is very crispy.	entailment	This is as crispy as fried bacon!
This is as crunchy as fried bacon!	The item isn't crispy at all.	not_entailment	This is as crispy as fried bacon!
This is as crunchy as uncooked bacon.	The item isn't crispy at all.	entailment	This is as crispy as raw bacon!
This is as crunchy as uncooked bacon.	The item is very crispy.	not_entailment	This is as crispy as raw bacon!
He is visually appealing, like a red panda.	He was very cute.	entailment	He's as cute as a red panda!
He is visually appealing, like a red panda.	He was not very cute.	not_entailment	He's as cute as a red panda!
He is aesthetically pleasing to the same degree as a blobfish.	He was not very cute.	entailment	He's as cute as a blobfish.
He is aesthetically pleasing to the same degree as a blobfish.	He was very cute.	not_entailment	He's as cute as a blobfish.
The metal has the strength of 1000 kilograms.	The metal is very strong	entailment	The metal has the strength of Hercules.
The metal has the strength of 1000 kilograms.	The metal is very weak	not_entailment	The metal has the strength of Hercules.
The metal has the strength of a wet, thin, cylindrical object.	The metal is very weak	entailment	The metal has the strength of a wet angel hair pasta noodle.
The metal has the strength of a wet, thin, cylindrical object.	The metal is very strong	not_entailment	The metal has the strength of a wet angel hair pasta noodle.
I want to dedicate time to this project as if it were something I am opposed to.	You do not want to spend time on the project	entailment	I want to spend time with this project as if it were my enemy
I want to dedicate time to this project as if it were something I am opposed to.	You do want to spend time on the project	not_entailment	I want to spend time with this project as if it were my enemy
I want to dedicate time to this project as if it were a game I enjoy playing.	You do want to spend time on the project	entailment	I want to spend time with this project as if it were my game
I want to dedicate time to this project as if it were a game I enjoy playing.	You do not want to spend time on the project	not_entailment	I want to spend time with this project as if it were my game
The project is as beneficial to me as my enemy is detrimental.	The project is not favorable	entailment	The project is as favorable as my enemy
The project is as beneficial to me as my enemy is detrimental.	The project is favorable	not_entailment	The project is as favorable as my enemy
The project is as positive as my video game.	The project is favorable	entailment	The project is as favorable as my game
The project is as positive as my video game.	The project is not favorable	not_entailment	The project is as favorable as my game
He is very intelligent.	He's very smart.	entailment	He's as bright as the north star.
He is very intelligent.	He's not very smart.	not_entailment	He's as bright as the north star.
He is not intelligent.	He's not very smart.	entailment	He's as bright as a dead lightbulb.
He is not intelligent.	He's very smart.	not_entailment	He's as bright as a dead lightbulb.
The rabbit runs as fast as a racecar.	The rabbit is fast	entailment	The rabbit has the speed of a racecar
The rabbit runs as fast as a racecar.	The rabbit is slow	not_entailment	The rabbit has the speed of a racecar
The rabbit runs as slowly as a sloth.	The rabbit is slow	entailment	The rabbit has the speed of a sloth
The rabbit runs as slowly as a sloth.	The rabbit is fast	not_entailment	The rabbit has the speed of a sloth
The duck quacked loudly and frequently as it swam past each blade of grass.	The duck is noisy	entailment	The duck had all the noisiness of a racecar honking every time it passes a blade of grass
The duck quacked loudly and frequently as it swam past each blade of grass.	The duck is quiet	not_entailment	The duck had all the noisiness of a racecar honking every time it passes a blade of grass
The duck was as loud as a stack of papers held down by a paperweight.	The duck is quiet	entailment	The duck had all the noisiness of a stack of papers beneath a paperweight
The duck was as loud as a stack of papers held down by a paperweight.	The duck is noisy	not_entailment	The duck had all the noisiness of a stack of papers beneath a paperweight
That woman's skin is flaky and peeling.	That woman has dead, peeling skin.	entailment	That woman has the skin of a shedding snake.
That woman's skin is flaky and peeling.	That woman has smooth skin.	not_entailment	That woman has the skin of a shedding snake.
That woman's skin is smooth and transparent.	That woman has smooth skin.	entailment	That woman has the skin of a piece of glass.
That woman's skin is smooth and transparent.	That woman has dead, peeling skin.	not_entailment	That woman has the skin of a piece of glass.
The novel is as emotionally relatable as a boa constrictor.	The novel is not relatable.	entailment	The novel has the emotional relatability of a boa constrictor.
The novel is as emotionally relatable as a boa constrictor.	The novel is relatable.	not_entailment	The novel has the emotional relatability of a boa constrictor.
The novel is as emotionally relatable as an old friend.	The novel is relatable.	entailment	The novel has the emotional relatability of an old friend.
The novel is as emotionally relatable as an old friend.	The novel is not relatable.	not_entailment	The novel has the emotional relatability of an old friend.
The house is very big.	The house is enormous.	entailment	The house is as large as the Grand Canyon
The house is very big.	The house is tiny.	not_entailment	The house is as large as the Grand Canyon
The house is the same size as a mousetrap.	The house is tiny.	entailment	The house is as large as a mousetrap
The house is the same size as a mousetrap.	The house is enormous.	not_entailment	The house is as large as a mousetrap
The movie is as simple and basic as a children's reading book.	The movie is simplistic.	entailment	The movie has the depth of a Dick and Jane book
The movie is as simple and basic as a children's reading book.	The movie has a deep plot.	not_entailment	The movie has the depth of a Dick and Jane book
The movie is as profound as a Shakespearean play.	The movie has a deep plot.	entailment	The movie has the depth of a Shakespearean play
The movie is as profound as a Shakespearean play.	The movie is simplistic.	not_entailment	The movie has the depth of a Shakespearean play
A typical human being experiences feelings in a way that is comparable to that of an advanced, conscious animal.	The average person has many emotions	entailment	The average person has the emotions of a complex, sentient mammal
A typical human being experiences feelings in a way that is comparable to that of an advanced, conscious animal.	The average person has no emotions	not_entailment	The average person has the emotions of a complex, sentient mammal
The average person expresses emotions in a way that is similar to a machine, lacking warmth and empathy.	The average person has no emotions	entailment	The average person has the emotions of a cold, unfeeling automaton
The average person expresses emotions in a way that is similar to a machine, lacking warmth and empathy.	The average person has many emotions	not_entailment	The average person has the emotions of a cold, unfeeling automaton
The sponge has the same absorption capacity as a fat man at a buffet with unlimited food.	The sponge has high absorbance	entailment	The sponge has the absorption of a fat man at an "All You Can Eat" buffet
The sponge has the same absorption capacity as a fat man at a buffet with unlimited food.	The sponge can absorb little	not_entailment	The sponge has the absorption of a fat man at an "All You Can Eat" buffet
The sponge has the same absorption capacity as a single-ply piece of toilet paper.	The sponge can absorb little	entailment	The sponge has the absorption of a one-ply piece of toilet paper
The sponge has the same absorption capacity as a single-ply piece of toilet paper.	The sponge has high absorbance	not_entailment	The sponge has the absorption of a one-ply piece of toilet paper
The CEO's idea was as innovative as a robot that could experience feelings.	The CEO's idea was extremely novel.	entailment	The CEO's idea was as cutting-edge as a robot with emotions
The CEO's idea was as innovative as a robot that could experience feelings.	The CEO's idea was outdated.	not_entailment	The CEO's idea was as cutting-edge as a robot with emotions
The CEO's idea was outdated and no longer relevant.	The CEO's idea was outdated.	entailment	The CEO's idea was as cutting-edge as MySpace
The CEO's idea was outdated and no longer relevant.	The CEO's idea was extremely novel.	not_entailment	The CEO's idea was as cutting-edge as MySpace
The girl knew a lot of information.	The girl was extremely smart.	entailment	The girl was as knowledgeable as Google
The girl knew a lot of information.	The girl was ignorant.	not_entailment	The girl was as knowledgeable as Google
The girl knew as much as an untrained puppy.	The girl was ignorant.	entailment	The girl was as knowledgeable as un untrained puppy
The girl knew as much as an untrained puppy.	The girl was extremely smart.	not_entailment	The girl was as knowledgeable as un untrained puppy
Peter wears very large shoes.	Peter wears shoes in a very large size.	entailment	Peter wears shoes that could be classified as ocean going vessels.
Peter wears very large shoes.	Peter wears shoes in a very small size.	not_entailment	Peter wears shoes that could be classified as ocean going vessels.
Peter wears small shoes.	Peter wears shoes in a very small size.	entailment	Peter wears shoes that could fit an elf.
Peter wears small shoes.	Peter wears shoes in a very large size.	not_entailment	Peter wears shoes that could fit an elf.
The air in Mexico City is hot and humid.	The atmosphere is smoggy	entailment	The atmosphere in Mexico City is a sauna
The air in Mexico City is hot and humid.	The atmosphere is clean	not_entailment	The atmosphere in Mexico City is a sauna
The air quality in Mexico City is transparent and clear.	The atmosphere is clean	entailment	The atmosphere in Mexico City is glass
The air quality in Mexico City is transparent and clear.	The atmosphere is smoggy	not_entailment	The atmosphere in Mexico City is glass
The flower smells like a mother's kiss.	The flower smells good	entailment	The flower has the aroma of a mother's kiss
The flower smells like a mother's kiss.	The flower smells bad	not_entailment	The flower has the aroma of a mother's kiss
The flower has a strong, unpleasant smell.	The flower smells bad	entailment	The flower has the aroma of satan's kiss
The flower has a strong, unpleasant smell.	The flower smells good	not_entailment	The flower has the aroma of satan's kiss
The relationship lasted for a long time.	The relationship was long	entailment	The relationship had the length of a marathon
The relationship lasted for a long time.	The relationship was short	not_entailment	The relationship had the length of a marathon
The relationship lasted for a short time.	The relationship was short	entailment	The relationship had the length of paper clip
The relationship lasted for a short time.	The relationship was long	not_entailment	The relationship had the length of paper clip
George fell to the ground with a heavy thud.	George hit the ground hard	entailment	George hit the ground like a ton of bricks
George fell to the ground with a heavy thud.	George hit the ground softly	not_entailment	George hit the ground like a ton of bricks
George fell to the ground slowly and gently.	George hit the ground softly	entailment	George hit the ground like a feather
George fell to the ground slowly and gently.	George hit the ground hard	not_entailment	George hit the ground like a feather
The movie lacks complexity and is simplistic in its narrative and character development.	The movie is boring	entailment	The movie has the depth of a one dimensional cartoon character.
The movie lacks complexity and is simplistic in its narrative and character development.	The movie is profound	not_entailment	The movie has the depth of a one dimensional cartoon character.
The movie is very profound and complex.	The movie is profound	entailment	The movie has the depth of an all encompassing black hole of outer space.
The movie is very profound and complex.	The movie is boring	not_entailment	The movie has the depth of an all encompassing black hole of outer space.
The writer had very little knowledge.	The writer was dull.	entailment	The writer had the depth of an empty bathtub.
The writer had very little knowledge.	The writer was profound.	not_entailment	The writer had the depth of an empty bathtub.
The writer had a profound understanding of the subject matter.	The writer was profound.	entailment	The writer had the depth of the Mariana Trench.
The writer had a profound understanding of the subject matter.	The writer was dull.	not_entailment	The writer had the depth of the Mariana Trench.
The cheerleader was as shallow as an empty sink.	The cheerleader was superficial.	entailment	The cheerleader had the depth of an empty sink.
The cheerleader was as shallow as an empty sink.	The cheerleader was profound.	not_entailment	The cheerleader had the depth of an empty sink.
The cheerleader was as deep as the ocean's bottom.	The cheerleader was profound.	entailment	The cheerleader had the depth of the bottom of the ocean.
The cheerleader was as deep as the ocean's bottom.	The cheerleader was superficial.	not_entailment	The cheerleader had the depth of the bottom of the ocean.
Her reaction to the cockroach was as sudden and violent as the involuntary movements caused by a grand mal seizure.	Her reaction to the cockroach was histrionic	entailment	Her reaction to the cockroach was as subtle as getting electrocuted during a grand mal seizure
Her reaction to the cockroach was as sudden and violent as the involuntary movements caused by a grand mal seizure.	Her reaction to the cockroach was calm	not_entailment	Her reaction to the cockroach was as subtle as getting electrocuted during a grand mal seizure
She reacted to the cockroach with the same level of scrutiny and attention to detail as a scientist examining mold under a microscope.	Her reaction to the cockroach was calm	entailment	Her reaction to the cockroach was as subtle as a scientist observing mold in a petri dish
She reacted to the cockroach with the same level of scrutiny and attention to detail as a scientist examining mold under a microscope.	Her reaction to the cockroach was histrionic	not_entailment	Her reaction to the cockroach was as subtle as a scientist observing mold in a petri dish
This song is as unpleasant to listen to as the sound of nails scraping against a chalkboard.	the song is unpleasant	entailment	This song is as good to listen to as nails on a chalkboard.
This song is as unpleasant to listen to as the sound of nails scraping against a chalkboard.	the song is ethereally good.	not_entailment	This song is as good to listen to as nails on a chalkboard.
This song is as enjoyable to hear as the sound of angels ringing bells.	the song is ethereally good.	entailment	This song is as good to listen to as the sound of angels ringing bells.
