premise	hypothesis	gold_label	original_premise
He lacks self-control and behaves impulsively	He is very disciplined.	not_entailment	He's got the discipline of a a toddler.
His speed is as fast as that of a cheetah	He is very fast.	entailment	He's got the speed of a cheetah.
His speed is as fast as that of a cheetah	He is very slow.	not_entailment	He's got the speed of a cheetah.
His speed is slower than that of a sloth	He is very slow.	entailment	He's got the speed of a sloth.
His speed is slower than that of a sloth	He is very fast.	not_entailment	He's got the speed of a sloth.
She exhibited the same level of friendliness as an old cat, which is not	She wasn't kind at all	entailment	She was as friendly as An old angry cat
She exhibited the same level of friendliness as an old cat, which is not	She was happy to see us	not_entailment	She was as friendly as An old angry cat
She behaved in a very friendly and welcoming manner towards me	She was happy to see us	entailment	She was as friendly as A newborn puppy
She behaved in a very friendly and welcoming manner towards me	She wasn't kind at all	not_entailment	She was as friendly as A newborn puppy
She can only focus on one thing for a very short period of time	She has a short attention span	entailment	She has the attention span of A gnat
She can only focus on one thing for a very short period of time	She has a long attention span	not_entailment	She has the attention span of A gnat
She can only focus on one thing for a short period of time before getting distracted	She has a long attention span	entailment	She has the attention span of a dolphin
She can only focus on one thing for a short period of time before getting distracted	She has a short attention span	not_entailment	She has the attention span of a dolphin
The house is over two thousand years old	The house is old	entailment	The house is the age of a mummy from ancient Egypt
The house is over two thousand years old	The house is young	not_entailment	The house is the age of a mummy from ancient Egypt
The house was built during the time when Tom Cruise starred in The Mummy	The house is young	entailment	The house is the age of The Mummy starring Tom Cruise
The house was built during the time when Tom Cruise starred in The Mummy	The house is old	not_entailment	The house is the age of The Mummy starring Tom Cruise
The can contains all the noodles from Chef Boyardee's supply	The can holds many noodles	entailment	The can holds all the noodles of Chef Boyardee's pantry
The can contains all the noodles from Chef Boyardee's supply	The can has few noodles in it	not_entailment	The can holds all the noodles of Chef Boyardee's pantry
The can contains a standard-sized portion of noodles that is considered smaller than usual	The can has few noodles in it	entailment	The can holds all the noodles of a "fun size" portion of food
The can contains a standard-sized portion of noodles that is considered smaller than usual	The can holds many noodles	not_entailment	The can holds all the noodles of a "fun size" portion of food
The ballerina moved with the same slenderness, poise, and agility as a	The ballerina was graceful.	entailment	The ballerina had the elegance and grace of a flamingo.
The ballerina moved with the same slenderness, poise, and agility as a	The ballerina was clumsy.	not_entailment	The ballerina had the elegance and grace of a flamingo.
The ballerina did not possess the typical elegance and grace usually associated with ballerinas	The ballerina was clumsy.	entailment	The ballerina had the elegance and grace of a hippopotamus.
The ballerina did not possess the typical elegance and grace usually associated with ballerinas	The ballerina was graceful.	not_entailment	The ballerina had the elegance and grace of a hippopotamus.
The dog displays bravery equal to that of the lion, which is often considered coward	The dog is cowardly.	entailment	The dog is as courageous as the cowardly lion.
The dog displays bravery equal to that of the lion, which is often considered coward	The dog is very brave.	not_entailment	The dog is as courageous as the cowardly lion.
The dog displays great bravery, similar to that of many soldiers combined	The dog is very brave.	entailment	The dog is as courageous as an entire army.
The dog displays great bravery, similar to that of many soldiers combined	The dog is cowardly.	not_entailment	The dog is as courageous as an entire army.
The balloon could float in water like Aquaman does	The balloon is good at floating	entailment	The balloon had the floating ability of Aquaman beneath the water
The balloon could float in water like Aquaman does	The balloon floats poorly	not_entailment	The balloon had the floating ability of Aquaman beneath the water
The balloon could move through the air as if Aquaman was walking on land	The balloon floats poorly	entailment	The balloon had the floating ability of Aquaman on land
The balloon could move through the air as if Aquaman was walking on land	The balloon is good at floating	not_entailment	The balloon had the floating ability of Aquaman on land
The metal has a textured surface that resembles a snake's skin	The metal is rough.	entailment	The metal is a snakeskin.
The metal has a textured surface that resembles a snake's skin	The metal is smooth.	not_entailment	The metal is a snakeskin.
The metal reflects light in the same manner as a mirror	The metal is smooth.	entailment	The metal is a mirror.
The metal reflects light in the same manner as a mirror	The metal is rough.	not_entailment	The metal is a mirror.
The place was filled with happiness and excitement similar to that of a party	The place was joyful.	entailment	The place was as joyful as a party
The place was filled with happiness and excitement similar to that of a party	The place was miserable.	not_entailment	The place was as joyful as a party
Despite the happiness that some people expressed, the overall atmosphere was solemn and subdued	The place was miserable.	entailment	The place was as joyful as a funeral
Despite the happiness that some people expressed, the overall atmosphere was solemn and subdued	The place was joyful.	not_entailment	The place was as joyful as a funeral
This has the same texture as fried bacon	The item is very crispy.	entailment	This is as crispy as fried bacon!
This has the same texture as fried bacon	The item isn't crispy at all.	not_entailment	This is as crispy as fried bacon!
This has the same texture as uncooked bacon	The item isn't crispy at all.	entailment	This is as crispy as raw bacon!
This has the same texture as uncooked bacon	The item is very crispy.	not_entailment	This is as crispy as raw bacon!
He has the same level of attractiveness as a red panda	He was very cute.	entailment	He's as cute as a red panda!
He has the same level of attractiveness as a red panda	He was not very cute.	not_entailment	He's as cute as a red panda!
He has the same level of attractiveness as a blobfish	He was not very cute.	entailment	He's as cute as a blobfish.
He has the same level of attractiveness as a blobfish	He was very cute.	not_entailment	He's as cute as a blobfish.
The metal has a great deal of strength	The metal is very strong	entailment	The metal has the strength of Hercules.
The metal has a great deal of strength	The metal is very weak	not_entailment	The metal has the strength of Hercules.
The metal is not very strong	The metal is very weak	entailment	The metal has the strength of a wet angel hair pasta noodle.
The metal is not very strong	The metal is very strong	not_entailment	The metal has the strength of a wet angel hair pasta noodle.
I wish to devote significant time and effort to this project, as one would to confronting a	You do not want to spend time on the project	entailment	I want to spend time with this project as if it were my enemy
I wish to devote significant time and effort to this project, as one would to confronting a	You do want to spend time on the project	not_entailment	I want to spend time with this project as if it were my enemy
I wish to devote time to this project in the same way that I enjoy playing a game	You do want to spend time on the project	entailment	I want to spend time with this project as if it were my game
I wish to devote time to this project in the same way that I enjoy playing a game	You do not want to spend time on the project	not_entailment	I want to spend time with this project as if it were my game
The project has the same positive prospects for me as my enemy does	The project is not favorable	entailment	The project is as favorable as my enemy
The project has the same positive prospects for me as my enemy does	The project is favorable	not_entailment	The project is as favorable as my enemy
The project has the same level of approval as my game	The project is favorable	entailment	The project is as favorable as my game
The project has the same level of approval as my game	The project is not favorable	not_entailment	The project is as favorable as my game
He is exceptionally bright, like the north star that always shines with a consistent light	He's very smart.	entailment	He's as bright as the north star.
He is exceptionally bright, like the north star that always shines with a consistent light	He's not very smart.	not_entailment	He's as bright as the north star.
He has little intelligence or understanding	He's not very smart.	entailment	He's as bright as a dead lightbulb.
He has little intelligence or understanding	He's very smart.	not_entailment	He's as bright as a dead lightbulb.
The rabbit moves at a very fast speed	The rabbit is fast	entailment	The rabbit has the speed of a racecar
The rabbit moves at a very fast speed	The rabbit is slow	not_entailment	The rabbit has the speed of a racecar
The rabbit moves more slowly than usual	The rabbit is slow	entailment	The rabbit has the speed of a sloth
The rabbit moves more slowly than usual	The rabbit is fast	not_entailment	The rabbit has the speed of a sloth
The duck made a loud quacking sound each time it passed by a blade of grass	The duck is noisy	entailment	The duck had all the noisiness of a racecar honking every time it passes a blade of grass
The duck made a loud quacking sound each time it passed by a blade of grass	The duck is quiet	not_entailment	The duck had all the noisiness of a racecar honking every time it passes a blade of grass
The duck made a considerable amount of noise, similar to the sound of a stack of papers being pressed	The duck is quiet	entailment	The duck had all the noisiness of a stack of papers beneath a paperweight
The duck made a considerable amount of noise, similar to the sound of a stack of papers being pressed	The duck is noisy	not_entailment	The duck had all the noisiness of a stack of papers beneath a paperweight
The woman's skin sheds like a snake's	That woman has dead, peeling skin.	entailment	That woman has the skin of a shedding snake.
The woman's skin sheds like a snake's	That woman has smooth skin.	not_entailment	That woman has the skin of a shedding snake.
The woman's skin is very smooth and transparent	That woman has smooth skin.	entailment	That woman has the skin of a piece of glass.
The woman's skin is very smooth and transparent	That woman has dead, peeling skin.	not_entailment	That woman has the skin of a piece of glass.
The novel elicits strong emotional responses from readers	The novel is not relatable.	entailment	The novel has the emotional relatability of a boa constrictor.
The novel elicits strong emotional responses from readers	The novel is relatable.	not_entailment	The novel has the emotional relatability of a boa constrictor.
The novel evokes in me the same emotional connection as I have with an old friend	The novel is relatable.	entailment	The novel has the emotional relatability of an old friend.
The novel evokes in me the same emotional connection as I have with an old friend	The novel is not relatable.	not_entailment	The novel has the emotional relatability of an old friend.
The house has the same area as the Grand Canyon	The house is enormous.	entailment	The house is as large as the Grand Canyon
The house has the same area as the Grand Canyon	The house is tiny.	not_entailment	The house is as large as the Grand Canyon
The house is smaller than what one would expect based on the metaphorical comparison to a mous	The house is tiny.	entailment	The house is as large as a mousetrap
The house is smaller than what one would expect based on the metaphorical comparison to a mous	The house is enormous.	not_entailment	The house is as large as a mousetrap
The movie has a simple and straightforward plot, similar to that of a Dick and Jane book	The movie is simplistic.	entailment	The movie has the depth of a Dick and Jane book
The movie has a simple and straightforward plot, similar to that of a Dick and Jane book	The movie has a deep plot.	not_entailment	The movie has the depth of a Dick and Jane book
The movie contains complex themes and character development similar to those found in Shakespeare's plays	The movie has a deep plot.	entailment	The movie has the depth of a Shakespearean play
The movie contains complex themes and character development similar to those found in Shakespeare's plays	The movie is simplistic.	not_entailment	The movie has the depth of a Shakespearean play
The emotions of an average person are as intricate and nuanced as those of a complex mammal	The average person has many emotions	entailment	The average person has the emotions of a complex, sentient mammal
The emotions of an average person are as intricate and nuanced as those of a complex mammal	The average person has no emotions	not_entailment	The average person has the emotions of a complex, sentient mammal
The typical individual exhibits little or no emotion, similar to a machine	The average person has no emotions	entailment	The average person has the emotions of a cold, unfeeling automaton
The typical individual exhibits little or no emotion, similar to a machine	The average person has many emotions	not_entailment	The average person has the emotions of a cold, unfeeling automaton
The sponge absorbs as much water as a heavy man would consume during a large meal	The sponge has high absorbance	entailment	The sponge has the absorption of a fat man at an "All You Can Eat" buffet
The sponge absorbs as much water as a heavy man would consume during a large meal	The sponge can absorb little	not_entailment	The sponge has the absorption of a fat man at an "All You Can Eat" buffet
The sponge absorbs as much liquid as a single layer of toilet paper can hold	The sponge can absorb little	entailment	The sponge has the absorption of a one-ply piece of toilet paper
The sponge absorbs as much liquid as a single layer of toilet paper can hold	The sponge has high absorbance	not_entailment	The sponge has the absorption of a one-ply piece of toilet paper
The CEO's idea was as advanced as a robot with the ability to feel emotions	The CEO's idea was extremely novel.	entailment	The CEO's idea was as cutting-edge as a robot with emotions
The CEO's idea was as advanced as a robot with the ability to feel emotions	The CEO's idea was outdated.	not_entailment	The CEO's idea was as cutting-edge as a robot with emotions
The CEO's idea was innovative and popular during the time of MySpace	The CEO's idea was outdated.	entailment	The CEO's idea was as cutting-edge as MySpace
The CEO's idea was innovative and popular during the time of MySpace	The CEO's idea was extremely novel.	not_entailment	The CEO's idea was as cutting-edge as MySpace
The girl had an extensive amount of knowledge, similar to that of Google	The girl was extremely smart.	entailment	The girl was as knowledgeable as Google
The girl had an extensive amount of knowledge, similar to that of Google	The girl was ignorant.	not_entailment	The girl was as knowledgeable as Google
The girl had less knowledge than an average adult	The girl was ignorant.	entailment	The girl was as knowledgeable as un untrained puppy
The girl had less knowledge than an average adult	The girl was extremely smart.	not_entailment	The girl was as knowledgeable as un untrained puppy
Peter wears large, heavy shoes	Peter wears shoes in a very large size.	entailment	Peter wears shoes that could be classified as ocean going vessels.
Peter wears large, heavy shoes	Peter wears shoes in a very small size.	not_entailment	Peter wears shoes that could be classified as ocean going vessels.
Peter wears very small shoes	Peter wears shoes in a very small size.	entailment	Peter wears shoes that could fit an elf.
Peter wears very small shoes	Peter wears shoes in a very large size.	not_entailment	Peter wears shoes that could fit an elf.
Mexico City's atmosphere is very hot and humid	The atmosphere is smoggy	entailment	The atmosphere in Mexico City is a sauna
Mexico City's atmosphere is very hot and humid	The atmosphere is clean	not_entailment	The atmosphere in Mexico City is a sauna
In Mexico City, the air quality is excellent	The atmosphere is clean	entailment	The atmosphere in Mexico City is glass
In Mexico City, the air quality is excellent	The atmosphere is smoggy	not_entailment	The atmosphere in Mexico City is glass
The flower emits a scent similar to that of a mother's breath	The flower smells good	entailment	The flower has the aroma of a mother's kiss
The flower emits a scent similar to that of a mother's breath	The flower smells bad	not_entailment	The flower has the aroma of a mother's kiss
The flower emits a strong, unpleasant odor	The flower smells bad	entailment	The flower has the aroma of satan's kiss
The flower emits a strong, unpleasant odor	The flower smells good	not_entailment	The flower has the aroma of satan's kiss
The relationship lasted for a very long time	The relationship was long	entailment	The relationship had the length of a marathon
The relationship lasted for a very long time	The relationship was short	not_entailment	The relationship had the length of a marathon
The relationship was as short as a paper clip	The relationship was short	entailment	The relationship had the length of paper clip
The relationship was as short as a paper clip	The relationship was long	not_entailment	The relationship had the length of paper clip
George fell to the ground with great force	George hit the ground hard	entailment	George hit the ground like a ton of bricks
George fell to the ground with great force	George hit the ground softly	not_entailment	George hit the ground like a ton of bricks
George landed on the ground gently	George hit the ground softly	entailment	George hit the ground like a feather
George landed on the ground gently	George hit the ground hard	not_entailment	George hit the ground like a feather
The movie lacks complexity and depth, similar to a one-dimensional cartoon character	The movie is boring	entailment	The movie has the depth of a one dimensional cartoon character.
The movie lacks complexity and depth, similar to a one-dimensional cartoon character	The movie is profound	not_entailment	The movie has the depth of a one dimensional cartoon character.
The movie has a great deal of complexity and depth	The movie is profound	entailment	The movie has the depth of an all encompassing black hole of outer space.
The movie has a great deal of complexity and depth	The movie is boring	not_entailment	The movie has the depth of an all encompassing black hole of outer space.
The writer had a shallow understanding or knowledge of the subject	The writer was dull.	entailment	The writer had the depth of an empty bathtub.
The writer had a shallow understanding or knowledge of the subject	The writer was profound.	not_entailment	The writer had the depth of an empty bathtub.
The writer had a great deal of knowledge or understanding about a particular subject	The writer was profound.	entailment	The writer had the depth of the Mariana Trench.
The writer had a great deal of knowledge or understanding about a particular subject	The writer was dull.	not_entailment	The writer had the depth of the Mariana Trench.
The cheerleader's depth was minimal	The cheerleader was superficial.	entailment	The cheerleader had the depth of an empty sink.
The cheerleader's depth was minimal	The cheerleader was profound.	not_entailment	The cheerleader had the depth of an empty sink.
The cheerleader had a great deal of depth or complexity	The cheerleader was profound.	entailment	The cheerleader had the depth of the bottom of the ocean.
The cheerleader had a great deal of depth or complexity	The cheerleader was superficial.	not_entailment	The cheerleader had the depth of the bottom of the ocean.
Her response to the cockroach was as inconspicuous as experiencing an electric shock	Her reaction to the cockroach was histrionic	entailment	Her reaction to the cockroach was as subtle as getting electrocuted during a grand mal seizure
Her response to the cockroach was as inconspicuous as experiencing an electric shock	Her reaction to the cockroach was calm	not_entailment	Her reaction to the cockroach was as subtle as getting electrocuted during a grand mal seizure
She reacted to the cockroach in a calm and controlled manner, similar to how a scientist	Her reaction to the cockroach was calm	entailment	Her reaction to the cockroach was as subtle as a scientist observing mold in a petri dish
She reacted to the cockroach in a calm and controlled manner, similar to how a scientist	Her reaction to the cockroach was histrionic	not_entailment	Her reaction to the cockroach was as subtle as a scientist observing mold in a petri dish
This song is unpleasant to hear	the song is unpleasant	entailment	This song is as good to listen to as nails on a chalkboard.
This song is unpleasant to hear	the song is ethereally good.	not_entailment	This song is as good to listen to as nails on a chalkboard.
This song is as pleasant to hear as the sound of angels ringing bells	the song is ethereally good.	entailment	This song is as good to listen to as the sound of angels ringing bells.
This song is as pleasant to hear as the sound of angels ringing bells	the song is unpleasant	not_entailment	This song is as good to listen to as the sound of angels ringing bells.
The homework involves concepts as intricate and abstract as those found in theoretical physics	The homework is impossible to fully understand	entailment	The homework has the complexity of theoretical physics
The homework involves concepts as intricate and abstract as those found in theoretical physics	The homework is simple and straightforward	not_entailment	The homework has the complexity of theoretical physics
The homework is as difficult as a rock	The homework is simple and straightforward	entailment	The homework has the complexity of a rock
The homework is as difficult as a rock	The homework is impossible to fully understand	not_entailment	The homework has the complexity of a rock
The wave is as tall as the Sears Tower	the wave is tall	entailment	That wave is the Sears Tower
The wave is as tall as the Sears Tower	the wave is short	not_entailment	That wave is the Sears Tower
That wave looks like an anthill from a distance	the wave is short	entailment	That wave is an anthill
That wave looks like an anthill from a distance	the wave is tall	not_entailment	That wave is an anthill
The temperature was very low, making the environment feel extremely cold	The temperature was cold.	entailment	The temperature made it feel like I was in an icebox
The temperature was very low, making the environment feel extremely cold	The temperature was hot.	not_entailment	The temperature made it feel like I was in an icebox
The temperature was extremely high, making the environment feel intensely hot, similar to being inside a bro	The temperature was hot.	entailment	The temperature made it feel like I was in a broiler
The temperature was extremely high, making the environment feel intensely hot, similar to being inside a bro	The temperature was cold.	not_entailment	The temperature made it feel like I was in a broiler
Listening to classical music elicits a range of emotions in me	classical music is intense	entailment	Listening to classical music feels like an ocean of emotions
Listening to classical music elicits a range of emotions in me	classical music is dull	not_entailment	Listening to classical music feels like an ocean of emotions
Listening to classical music puts me in a state of deep relaxation	classical music is dull	entailment	Listening to classical music feels like being in a coma
Listening to classical music puts me in a state of deep relaxation	classical music is intense	not_entailment	Listening to classical music feels like being in a coma
There is a snake-shaped counter	The counter is curvy.	entailment	The counter is a snake
There is a snake-shaped counter	The counter is straight.	not_entailment	The counter is a snake
The counter functions as a measuring instrument, similar to a ruler	The counter is straight.	entailment	The counter is a ruler.
The counter functions as a measuring instrument, similar to a ruler	The counter is curvy.	not_entailment	The counter is a ruler.
The temperature is similar to that of an egg being cooked in a frying pan	It's very hot.	entailment	It's about as warm as an egg in a frying pan.
The temperature is similar to that of an egg being cooked in a frying pan	It's not hot at all.	not_entailment	It's about as warm as an egg in a frying pan.
The temperature is as low as that of an ice cube	It's not hot at all.	entailment	It's about as warm as an icecube.
The temperature is as low as that of an ice cube	It's very hot.	not_entailment	It's about as warm as an icecube.
Reading that book makes me feel very drowsy	The book is boring	entailment	That book has the affect of A sleeping pill
Reading that book makes me feel very drowsy	The book is exciting	not_entailment	That book has the affect of A sleeping pill
Reading that book is equivalent to consuming a caffeine pill	The book is exciting	entailment	That book has the affect of A caffine pill
Reading that book is equivalent to consuming a caffeine pill	The book is boring	not_entailment	That book has the affect of A caffine pill
You convey emotions as effectively as an actor does	You're very expressive	entailment	You're as expressive as an actor
You convey emotions as effectively as an actor does	You're unexpressive	not_entailment	You're as expressive as an actor
You don't show emotions openly	You're unexpressive	entailment	You're as expressive as a robot
You don't show emotions openly	You're very expressive	not_entailment	You're as expressive as a robot
He has a limited amount of knowledge or understanding	He's not a deep thinker	entailment	He's as deep as a puddle
He has a limited amount of knowledge or understanding	He's a very deep thinker	not_entailment	He's as deep as a puddle
He has a great deal of knowledge or understanding	He's a very deep thinker	entailment	He's as deep as the sea
He has a great deal of knowledge or understanding	He's not a deep thinker	not_entailment	He's as deep as the sea
That teacher has extensive knowledge and is able to find information on various subjects	That teacher is knowledgeable.	entailment	That teacher is Google.
That teacher has extensive knowledge and is able to find information on various subjects	That teacher is out-of-date.	not_entailment	That teacher is Google.
That teacher is similar to America Online in providing access to information and communication	That teacher is out-of-date.	entailment	That teacher is America Online.
That teacher is similar to America Online in providing access to information and communication	That teacher is knowledgeable.	not_entailment	That teacher is America Online.
Your mother behaves like a hot air balloon	Your momma is bloated.	entailment	Your momma is a hot air balloon.
Your mother behaves like a hot air balloon	Your momma is sexy.	not_entailment	Your momma is a hot air balloon.
Your mother is very agile and quick	Your momma is sexy.	entailment	Your momma is a slick lynx.
Your mother is very agile and quick	Your momma is bloated.	not_entailment	Your momma is a slick lynx.
The hotel bed had the same level of comfort and richness as a bed made entirely of 2	The bed was very luxurious.	entailment	The hotel bed was as luxurious as 24 karat gold
The hotel bed had the same level of comfort and richness as a bed made entirely of 2	The hotel bed was not luxurious at all.	not_entailment	The hotel bed was as luxurious as 24 karat gold
The hotel bed had the same level of comfort as a sleeping bag	The hotel bed was not luxurious at all.	entailment	The hotel bed was as luxurious as a sleeping bag
The hotel bed had the same level of comfort as a sleeping bag	The bed was very luxurious.	not_entailment	The hotel bed was as luxurious as a sleeping bag
The dress was very thin	The dress was sheer.	entailment	The dress had the thickness of cellophane.
The dress was very thin	The dress was solid.	not_entailment	The dress had the thickness of cellophane.
The dress was as thick as a solid piece of wood	The dress was solid.	entailment	The dress had the thickness of a solid piece of wood.
The dress was as thick as a solid piece of wood	The dress was sheer.	not_entailment	The dress had the thickness of a solid piece of wood.
The whirlpool had a strong ability to draw in water	The whirlpool had a strong suction	entailment	The whirlpool had the suction power of an Olympic diver coming up for air
The whirlpool had a strong ability to draw in water	The suction of the whirlpool was weak	not_entailment	The whirlpool had the suction power of an Olympic diver coming up for air
The whirlpool pulled in a cheeseburger wrapper with great force	The suction of the whirlpool was weak	entailment	The whirlpool had the suction power of a vacuum after sucking up a cheeseburger wrapper
The whirlpool pulled in a cheeseburger wrapper with great force	The whirlpool had a strong suction	not_entailment	The whirlpool had the suction power of a vacuum after sucking up a cheeseburger wrapper
Darcy danced as skillfully as Michael Jackson with prosthetic limbs	Darcy is a great dancer	entailment	Darcy had the dancing skill of Michael Jackson with bionic legs
Darcy danced as skillfully as Michael Jackson with prosthetic limbs	Darcy can hardly dance at all	not_entailment	Darcy had the dancing skill of Michael Jackson with bionic legs
Darcy's dancing ability was impaired, moving with the coordination of a spider on	Darcy can hardly dance at all	entailment	Darcy had the dancing skill of a six-legged spider on crutches
Darcy's dancing ability was impaired, moving with the coordination of a spider on	Darcy is a great dancer	not_entailment	Darcy had the dancing skill of a six-legged spider on crutches
I feel extremely angry	My anger is vast.	entailment	My anger is like a universe.
I feel extremely angry	My anger is fluctuating.	not_entailment	My anger is like a universe.
I feel intense anger, which rises and falls like a wave	My anger is fluctuating.	entailment	My anger is like a bobbing wave.
I feel intense anger, which rises and falls like a wave	My anger is vast.	not_entailment	My anger is like a bobbing wave.
His arrival was accompanied by the display of fireworks	He created much excitement	entailment	His arrival was as exciting as a show of fireworks
His arrival was accompanied by the display of fireworks	People were bored by his appearance	not_entailment	His arrival was as exciting as a show of fireworks
His arrival was not particularly thrilling, but there was still some interest in it	People were bored by his appearance	entailment	His arrival was as exciting as a snail race
His arrival was not particularly thrilling, but there was still some interest in it	He created much excitement	not_entailment	His arrival was as exciting as a snail race
He was extremely angry	He was angry	entailment	He was as angry as a wild beast
He was extremely angry	He was calm, and not angry	not_entailment	He was as angry as a wild beast
He was extremely angry	He was calm, and not angry	entailment	He was as angry as a zen master
He was extremely angry	He was angry	not_entailment	He was as angry as a zen master
You have a smooth surface	You're very smooth	entailment	You're smooth as a ball
You have a smooth surface	You're very rough and not smooth	not_entailment	You're smooth as a ball
You have rough skin	You're very rough and not smooth	entailment	You're smooth as a cactus
You have rough skin	You're very smooth	not_entailment	You're smooth as a cactus
The woman was very strong and hard to harm	The woman was very tough.	entailment	The woman had the toughness of a rhino.
The woman was very strong and hard to harm	The woman was not very tough.	not_entailment	The woman had the toughness of a rhino.
The woman was very fragile	The woman was not very tough.	entailment	The woman had the toughness of a guinea pig.
The woman was very fragile	The woman was very tough.	not_entailment	The woman had the toughness of a guinea pig.
That man has the ability to perform tasks accurately and efficiently, having had ten years of experience as a	The man was very reliable.	entailment	That man had the reliability of a surgeon with ten years of experience.
That man has the ability to perform tasks accurately and efficiently, having had ten years of experience as a	The man couldn't be relied on at all.	not_entailment	That man had the reliability of a surgeon with ten years of experience.
That man was not as experienced or trustworthy as a surgeon who had practiced for ten years	The man couldn't be relied on at all.	entailment	That man had the reliability of a ten-year old surgeon.
That man was not as experienced or trustworthy as a surgeon who had practiced for ten years	The man was very reliable.	not_entailment	That man had the reliability of a ten-year old surgeon.
The moth was similar to the character of Hannibal Lecter from the Silence of	The moth reminded me of something frightening.	entailment	The moth reminded me of the Silence of the Lambs
The moth was similar to the character of Hannibal Lecter from the Silence of	The moth reminded me of something comforting.	not_entailment	The moth reminded me of the Silence of the Lambs
The moth was similar to the summers I spent at my grandmother's house	The moth reminded me of something comforting.	entailment	The moth reminded me of summers at grandma's
The moth was similar to the summers I spent at my grandmother's house	The moth reminded me of something frightening.	not_entailment	The moth reminded me of summers at grandma's
The butterfly had the coloration of a mud-covered fence	The butterfly's coloration is drab	entailment	The butterfly had the coloration of A mud fence
The butterfly had the coloration of a mud-covered fence	The butterfly's coloration is beautiful	not_entailment	The butterfly had the coloration of A mud fence
The butterfly had the same bright colors as a peacock	The butterfly's coloration is beautiful	entailment	The butterfly had the coloration of A peacock's plumage
The butterfly had the same bright colors as a peacock	The butterfly's coloration is drab	not_entailment	The butterfly had the coloration of A peacock's plumage
The selection at the store was as limited as that of a lonely street vendor	The store has a limited selection of items	entailment	The selection at the store was like that of A lonely street vendor
The selection at the store was as limited as that of a lonely street vendor	The store has a wide range of items	not_entailment	The selection at the store was like that of A lonely street vendor
The selection at the store was extensive, similar to that of a large department store	The store has a wide range of items	entailment	The selection at the store was like that of A huge department store
The selection at the store was extensive, similar to that of a large department store	The store has a limited selection of items	not_entailment	The selection at the store was like that of A huge department store
The CEO was a large, heavy man	The CEO was clumsy	entailment	The CEO was a lumberer.
The CEO was a large, heavy man	The CEO was careful.	not_entailment	The CEO was a lumberer.
The CEO had the ability to shape and mold the company to his vision	The CEO was careful.	entailment	The CEO was a sculptor.
The CEO had the ability to shape and mold the company to his vision	The CEO was clumsy	not_entailment	The CEO was a sculptor.
The man had excellent control and balance	He was very coordinated	entailment	The man had the coordination of an acrobat
The man had excellent control and balance	He was very uncoordinated	not_entailment	The man had the coordination of an acrobat
The man's movements were uncoordinated, like those of a drunk person	He was very uncoordinated	entailment	The man had the coordination of a drunken sailor
The man's movements were uncoordinated, like those of a drunk person	He was very coordinated	not_entailment	The man had the coordination of a drunken sailor
Adam has a great deal of strength, similar to the destructive power of a tsunami	Adam is strong.	entailment	Adam is as strong as a tsunami.
Adam has a great deal of strength, similar to the destructive power of a tsunami	Adam is weak.	not_entailment	Adam is as strong as a tsunami.
Adam has the same amount of strength as a gentle wave	Adam is weak.	entailment	Adam is as strong as a gentle wave
Adam has the same amount of strength as a gentle wave	Adam is strong.	not_entailment	Adam is as strong as a gentle wave
Lisa has a keen intellect	Lisa is smart.	entailment	Lisa is sharp as an axe.
Lisa has a keen intellect	Lisa is dumb.	not_entailment	Lisa is sharp as an axe.
Lisa learns quickly	Lisa is dumb.	entailment	Lisa is sharp as an sponge.
Lisa learns quickly	Lisa is smart.	not_entailment	Lisa is sharp as an sponge.
The appearance of his house suggested extensive use of hand sanitizer	The house was really clean.	entailment	His house seemed to be made out of hand sanitizer.
The appearance of his house suggested extensive use of hand sanitizer	The house was disgusting.	not_entailment	His house seemed to be made out of hand sanitizer.
The composition of his house contained a significant amount of bacteria	The house was disgusting.	entailment	His house seemed to be made out of bacteria.
The composition of his house contained a significant amount of bacteria	The house was really clean.	not_entailment	His house seemed to be made out of bacteria.
The fear level of that house is equivalent to a bunny eating a carrot	The haunted house was mild and tame	entailment	That haunted house has a fear factor of a bunny eating a carrot
The fear level of that house is equivalent to a bunny eating a carrot	The haunted house was scary and sickening	not_entailment	That haunted house has a fear factor of a bunny eating a carrot
In that house, there is a feeling of intense fear caused by the presence of zombies who might	The haunted house was scary and sickening	entailment	That haunted house has a fear factor of being force fed roaches by a zombie
In that house, there is a feeling of intense fear caused by the presence of zombies who might	The haunted house was mild and tame	not_entailment	That haunted house has a fear factor of being force fed roaches by a zombie
The students pay as much attention to their studies as cardiothoracic surgeons do to	The students are as focused as can be.	entailment	The students are as focused as cardiothoracic surgeons
The students pay as much attention to their studies as cardiothoracic surgeons do to	The students have a total lack of focus.	not_entailment	The students are as focused as cardiothoracic surgeons
The students give their full attention to their tasks, similar to how young puppies concentrate on exploring their	The students have a total lack of focus.	entailment	The students are as focused as young puppies
The students give their full attention to their tasks, similar to how young puppies concentrate on exploring their	The students are as focused as can be.	not_entailment	The students are as focused as young puppies
An elephant is not a whale	The elephant is large.	entailment	The elephant is a whale.
An elephant is not a whale	The elephant is small.	not_entailment	The elephant is a whale.
An elephant is as small as a mouse	The elephant is small.	entailment	The elephant is a mouse.
An elephant is as small as a mouse	The elephant is large.	not_entailment	The elephant is a mouse.
